model_make_id,model_name,model_trim,model_year,model_body,model_engine_cc,model_engine_cyl,model_engine_fuel,model_transmission_type
Cadillac,ATS,Performance 4dr Sedan (3.6L 6cyl 6A),2014,Compact Cars,3600,6,Flex-Fuel (Unleaded/E85),Automatic
Cadillac,ATS,Standard 4dr Sedan (2.5L 4cyl 6A),2014,Compact Cars,2500,4,Regular Unleaded,Automatic
Cadillac,ATS,Standard 4dr Sedan AWD (2.0L 4cyl Turbo 6A),2014,Compact Cars,2000,4,Premium Unleaded (Recommended),Automatic
Cadillac,ATS,Performance 4dr Sedan AWD (2.0L 4cyl Turbo 6A),2014,Compact Cars,2000,4,Premium Unleaded (Recommended),Automatic
Cadillac,ATS,Standard 4dr Sedan (2.0L 4cyl Turbo 6A),2014,Compact Cars,2000,4,Premium Unleaded (Recommended),Automatic
Cadillac,ATS,Luxury 4dr Sedan (2.0L 4cyl Turbo 6A),2014,Compact Cars,2000,4,Premium Unleaded (Recommended),Automatic
Cadillac,ATS,Performance 4dr Sedan (2.0L 4cyl Turbo 6A),2014,Compact Cars,2000,4,Premium Unleaded (Recommended),Automatic
Cadillac,ATS,Luxury 4dr Sedan (2.5L 4cyl 6A),2014,Compact Cars,2500,4,Regular Unleaded,Automatic
Cadillac,ATS,Premium 4dr Sedan (2.0L 4cyl Turbo 6A),2014,Compact Cars,2000,4,Premium Unleaded (Recommended),Automatic
Cadillac,ATS,Luxury 4dr Sedan (3.6L 6cyl 6A),2014,Compact Cars,3600,6,Flex-Fuel (Unleaded/E85),Automatic
Cadillac,ATS,Luxury 4dr Sedan AWD (2.0L 4cyl Turbo 6A),2014,Compact Cars,2000,4,Premium Unleaded (Recommended),Automatic
Cadillac,ATS,Premium 4dr Sedan AWD (2.0L 4cyl Turbo 6A),2014,Compact Cars,2000,4,Premium Unleaded (Recommended),Automatic
Cadillac,CTS,Standard 4dr Sedan AWD (2.0L 4cyl Turbo 6A),2014,Midsize Cars,2000,4,Premium Unleaded (Recommended),Automatic
Cadillac,CTS,Performance 4dr Sedan (3.6L 6cyl 8A),2014,Midsize Cars,3600,6,Flex-Fuel (Unleaded/E85),Automatic
Cadillac,CTS,Premium 4dr Sedan AWD (3.6L 6cyl 6A),2014,Midsize Cars,3600,6,Flex-Fuel (Unleaded/E85),Automatic
Cadillac,CTS,Vsport Premium 4dr Sedan (3.6L 6cyl Turbo 8A),2014,Midsize Cars,3600,6,Premium Unleaded (Required),Automatic
Cadillac,CTS,Luxury 4dr Sedan (2.0L 4cyl Turbo 6A),2014,Midsize Cars,2000,4,Premium Unleaded (Recommended),Automatic
Cadillac,CTS,Luxury 4dr Sedan AWD (2.0L 4cyl Turbo 6A),2014,Midsize Cars,2000,4,Premium Unleaded (Recommended),Automatic
Cadillac,CTS,Premium 4dr Sedan (3.6L 6cyl 8A),2014,Midsize Cars,3600,6,Flex-Fuel (Unleaded/E85),Automatic
Cadillac,CTS,Vsport 4dr Sedan (3.6L 6cyl Turbo 8A),2014,Midsize Cars,3600,6,Premium Unleaded (Required),Automatic
Cadillac,CTS,Premium 4dr Sedan AWD (2.0L 4cyl Turbo 6A),2014,Midsize Cars,2000,4,Premium Unleaded (Recommended),Automatic
Cadillac,CTS,Performance 4dr Sedan (2.0L 4cyl Turbo 6A),2014,Midsize Cars,2000,4,Premium Unleaded (Recommended),Automatic
Cadillac,CTS,Performance 4dr Sedan AWD (2.0L 4cyl Turbo 6A),2014,Midsize Cars,2000,4,Premium Unleaded (Recommended),Automatic
Cadillac,CTS,Performance 4dr Sedan AWD (3.6L 6cyl 6A),2014,Midsize Cars,3600,6,Flex-Fuel (Unleaded/E85),Automatic
Cadillac,CTS,Premium 4dr Sedan (2.0L 4cyl Turbo 6A),2014,Midsize Cars,2000,4,Premium Unleaded (Recommended),Automatic
Cadillac,CTS,Standard 4dr Sedan (2.0L 4cyl Turbo 6A),2014,Midsize Cars,2000,4,Premium Unleaded (Recommended),Automatic
Cadillac,CTS,Luxury 4dr Sedan (3.6L 6cyl 8A),2014,Midsize Cars,3600,6,Flex-Fuel (Unleaded/E85),Automatic
Cadillac,CTS,Luxury 4dr Sedan AWD (3.6L 6cyl 6A),2014,Midsize Cars,3600,6,Flex-Fuel (Unleaded/E85),Automatic
Cadillac,CTS Coupe,Performance 2dr Coupe AWD (3.6L 6cyl 6A),2014,Midsize Cars,3600,6,Regular Unleaded,Automatic
Cadillac,CTS Coupe,2dr Coupe AWD (3.6L 6cyl 6A),2014,Midsize Cars,3600,6,Regular Unleaded,Automatic
Cadillac,CTS Coupe,2dr Coupe (3.6L 6cyl 6A),2014,Midsize Cars,3600,6,Regular Unleaded,Automatic
Cadillac,CTS Coupe,Performance 2dr Coupe (3.6L 6cyl 6A),2014,Midsize Cars,3600,6,Regular Unleaded,Automatic
Cadillac,CTS Coupe,Premium 2dr Coupe (3.6L 6cyl 6A),2014,Midsize Cars,3600,6,Regular Unleaded,Automatic
Cadillac,CTS Coupe,Premium 2dr Coupe AWD (3.6L 6cyl 6A),2014,Midsize Cars,3600,6,Regular Unleaded,Automatic
Cadillac,CTS Wagon,Premium 4dr Wagon (3.6L 6cyl 6A),2014,Small Station Wagons,3600,6,Regular Unleaded,Automatic
Cadillac,CTS Wagon,Premium 4dr Wagon AWD (3.6L 6cyl 6A),2014,Small Station Wagons,3600,6,Regular Unleaded,Automatic
Cadillac,CTS Wagon,Luxury 4dr Wagon AWD (3.0L 6cyl 6A),2014,Small Station Wagons,3000,6,Regular Unleaded,Automatic
Cadillac,CTS Wagon,Performance 4dr Wagon (3.6L 6cyl 6A),2014,Small Station Wagons,3600,6,Regular Unleaded,Automatic
Cadillac,CTS Wagon,Performance 4dr Wagon AWD (3.6L 6cyl 6A),2014,Small Station Wagons,3600,6,Regular Unleaded,Automatic
Cadillac,CTS Wagon,Luxury 4dr Wagon (3.0L 6cyl 6A),2014,Small Station Wagons,3000,6,Regular Unleaded,Automatic
Cadillac,CTS-V,4dr Sedan (6.2L 8cyl S/C 6M),2014,Midsize Cars,6200,8,Premium Unleaded (Required),Manual
Cadillac,CTS-V Coupe,2dr Coupe (6.2L 8cyl S/C 6M),2014,Midsize Cars,6200,8,Premium Unleaded (Required),Manual
Cadillac,CTS-V Wagon,4dr Wagon (6.2L 8cyl S/C 6M),2014,Small Station Wagons,6200,8,Premium Unleaded (Required),Manual
Cadillac,ELR,2dr Coupe (1.4L 4cyl gas/electric hybrid 1DD),2014,Compact Cars,1400,4,Electric,Direct Drive
Cadillac,Escalade,Premium 4dr SUV AWD (6.2L 8cyl 6A),2014,Sport Utility Vehicles,6200,8,Flex-Fuel (Premium Unleaded Reco,Automatic
Cadillac,Escalade,Premium 4dr SUV (6.2L 8cyl 6A),2014,Sport Utility Vehicles,6200,8,Flex-Fuel (Premium Unleaded Reco,Automatic
Cadillac,Escalade,Luxury 4dr SUV AWD (6.2L 8cyl 6A),2014,Sport Utility Vehicles,6200,8,Flex-Fuel (Premium Unleaded Reco,Automatic
Cadillac,Escalade,Platinum Edition 4dr SUV (6.2L 8cyl 6A),2014,Sport Utility Vehicles,6200,8,Flex-Fuel (Premium Unleaded Reco,Automatic
Cadillac,Escalade,4dr SUV AWD (6.2L 8cyl 6A),2014,Sport Utility Vehicles,6200,8,Flex-Fuel (Premium Unleaded Reco,Automatic
Cadillac,Escalade,Platinum Edition 4dr SUV AWD (6.2L 8cyl 6A),2014,Sport Utility Vehicles,6200,8,Flex-Fuel (Premium Unleaded Reco,Automatic
Cadillac,Escalade,Luxury 4dr SUV (6.2L 8cyl 6A),2014,Sport Utility Vehicles,6200,8,Flex-Fuel (Premium Unleaded Reco,Automatic
Cadillac,Escalade,4dr SUV (6.2L 8cyl 6A),2014,Sport Utility Vehicles,6200,8,Flex-Fuel (Premium Unleaded Reco,Automatic
Cadillac,Escalade ESV,4dr SUV (6.2L 8cyl 6A),2014,Sport Utility Vehicles,6200,8,Flex-Fuel (Premium Unleaded Reco,Automatic
Cadillac,Escalade ESV,Platinum Edition 4dr SUV (6.2L 8cyl 6A),2014,Sport Utility Vehicles,6200,8,Flex-Fuel (Premium Unleaded Reco,Automatic
Cadillac,Escalade ESV,Platinum Edition 4dr SUV AWD (6.2L 8cyl 6A),2014,Sport Utility Vehicles,6200,8,Flex-Fuel (Premium Unleaded Reco,Automatic
Cadillac,Escalade ESV,4dr SUV AWD (6.2L 8cyl 6A),2014,Sport Utility Vehicles,6200,8,Flex-Fuel (Premium Unleaded Reco,Automatic
Cadillac,Escalade ESV,Premium 4dr SUV (6.2L 8cyl 6A),2014,Sport Utility Vehicles,6200,8,Flex-Fuel (Premium Unleaded Reco,Automatic
Cadillac,Escalade ESV,Premium 4dr SUV AWD (6.2L 8cyl 6A),2014,Sport Utility Vehicles,6200,8,Flex-Fuel (Premium Unleaded Reco,Automatic
Cadillac,Escalade ESV,Luxury 4dr SUV (6.2L 8cyl 6A),2014,Sport Utility Vehicles,6200,8,Flex-Fuel (Premium Unleaded Reco,Automatic
Cadillac,Escalade ESV,Luxury 4dr SUV AWD (6.2L 8cyl 6A),2014,Sport Utility Vehicles,6200,8,Flex-Fuel (Premium Unleaded Reco,Automatic
Cadillac,SRX,Luxury 4dr SUV (3.6L 6cyl 6A),2014,Sport Utility Vehicles,3600,6,Regular Unleaded,Automatic
Cadillac,SRX,Luxury 4dr SUV AWD (3.6L 6cyl 6A),2014,Sport Utility Vehicles,3600,6,Regular Unleaded,Automatic
Cadillac,SRX,Premium 4dr SUV AWD (3.6L 6cyl 6A),2014,Sport Utility Vehicles,3600,6,Regular Unleaded,Automatic
Cadillac,SRX,4dr SUV (3.6L 6cyl 6A),2014,Sport Utility Vehicles,3600,6,Regular Unleaded,Automatic
Cadillac,SRX,Premium 4dr SUV (3.6L 6cyl 6A),2014,Sport Utility Vehicles,3600,6,Regular Unleaded,Automatic
Cadillac,SRX,Performance 4dr SUV AWD (3.6L 6cyl 6A),2014,Sport Utility Vehicles,3600,6,Regular Unleaded,Automatic
Cadillac,SRX,Performance 4dr SUV (3.6L 6cyl 6A),2014,Sport Utility Vehicles,3600,6,Regular Unleaded,Automatic
Cadillac,XTS,Premium 4dr Sedan AWD (3.6L 6cyl 6A),2014,Large Cars,3600,6,Regular Unleaded,Automatic
Cadillac,XTS,Vsport Premium 4dr Sedan AWD (3.6L 6cyl Turbo 6A),2014,Large Cars,3600,6,Premium Unleaded (Required),Automatic
Cadillac,XTS,Luxury 4dr Sedan (3.6L 6cyl 6A),2014,Large Cars,3600,6,Regular Unleaded,Automatic
Cadillac,XTS,Vsport Platinum 4dr Sedan AWD (3.6L 6cyl Turbo 6A),2014,Large Cars,3600,6,Premium Unleaded (Required),Automatic
Cadillac,XTS,Premium 4dr Sedan (3.6L 6cyl 6A),2014,Large Cars,3600,6,Regular Unleaded,Automatic
Cadillac,XTS,Luxury 4dr Sedan AWD (3.6L 6cyl 6A),2014,Large Cars,3600,6,Regular Unleaded,Automatic
Cadillac,XTS,4dr Sedan (3.6L 6cyl 6A),2014,Large Cars,3600,6,Regular Unleaded,Automatic
Cadillac,XTS,Platinum 4dr Sedan (3.6L 6cyl 6A),2014,Large Cars,3600,6,Regular Unleaded,Automatic
Cadillac,XTS,Platinum 4dr Sedan AWD (3.6L 6cyl 6A),2014,Large Cars,3600,6,Regular Unleaded,Automatic
Chevrolet,Camaro,SS 2dr Convertible w/2SS (6.2L 8cyl 6M),2014,Compact Cars,6200,8,Premium Unleaded (Recommended),Manual
Chevrolet,Camaro,LS 2dr Coupe w/2LS (3.6L 6cyl 6A),2014,Compact Cars,3600,6,Regular Unleaded,Automatic
Chevrolet,Camaro,LT 2dr Convertible w/1LT (3.6L 6cyl 6M),2014,Compact Cars,3600,6,Regular Unleaded,Manual
Chevrolet,Camaro,ZL1 2dr Convertible (6.2L 8cyl S/C 6M),2014,Compact Cars,6200,8,Premium Unleaded (Required),Manual
Chevrolet,Camaro,SS 2dr Coupe w/1SS (6.2L 8cyl 6M),2014,Compact Cars,6200,8,Premium Unleaded (Recommended),Manual
Chevrolet,Camaro,LT 2dr Convertible w/2LT (3.6L 6cyl 6M),2014,Compact Cars,3600,6,Regular Unleaded,Manual
Chevrolet,Camaro,Z28 2dr Coupe (7.0L 8cyl 6M),2014,Compact Cars,7000,8,Premium Unleaded (Required),Manual
Chevrolet,Camaro,SS 2dr Convertible w/1SS (6.2L 8cyl 6M),2014,Compact Cars,6200,8,Premium Unleaded (Recommended),Manual
Chevrolet,Camaro,LT 2dr Coupe w/2LT (3.6L 6cyl 6M),2014,Compact Cars,3600,6,Regular Unleaded,Manual
Chevrolet,Camaro,SS 2dr Coupe w/2SS (6.2L 8cyl 6M),2014,Compact Cars,6200,8,Premium Unleaded (Recommended),Manual
Chevrolet,Camaro,ZL1 2dr Coupe (6.2L 8cyl S/C 6M),2014,Compact Cars,6200,8,Premium Unleaded (Required),Manual
Chevrolet,Camaro,LT 2dr Coupe w/1LT (3.6L 6cyl 6M),2014,Compact Cars,3600,6,Regular Unleaded,Manual
Chevrolet,Camaro,LS 2dr Coupe w/1LS (3.6L 6cyl 6M),2014,Compact Cars,3600,6,Regular Unleaded,Manual
Chevrolet,Corvette Stingray,Z51 2dr Coupe (6.2L 8cyl 7M),2014,Two Seaters,6200,8,Premium Unleaded (Recommended),Manual
Chevrolet,Corvette Stingray,2dr Convertible (6.2L 8cyl 7M),2014,Two Seaters,6200,8,Premium Unleaded (Recommended),Manual
Chevrolet,Corvette Stingray,Z51 2dr Convertible (6.2L 8cyl 7M),2014,Two Seaters,6200,8,Premium Unleaded (Recommended),Manual
Chevrolet,Corvette Stingray,2dr Coupe (6.2L 8cyl 7M),2014,Two Seaters,6200,8,Premium Unleaded (Recommended),Manual
Chevrolet,Cruze,LTZ 4dr Sedan (1.4L 4cyl Turbo 6A),2014,Midsize Cars,1400,4,Regular Unleaded,Automatic
Chevrolet,Cruze,Diesel 4dr Sedan (2.0L 4cyl Turbodiesel 6A),2014,Midsize Cars,2000,4,Diesel,Automatic
Chevrolet,Cruze,1LT 4dr Sedan (1.4L 4cyl Turbo 6A),2014,Midsize Cars,1400,4,Regular Unleaded,Automatic
Chevrolet,Cruze,Eco 4dr Sedan (1.4L 4cyl Turbo 6A),2014,Midsize Cars,1400,4,Regular Unleaded,Automatic
Chevrolet,Cruze,LS 4dr Sedan (1.8L 4cyl 6A),2014,Midsize Cars,1800,4,Regular Unleaded,Automatic
Chevrolet,Cruze,1LT 4dr Sedan (1.4L 4cyl Turbo 6M),2014,Midsize Cars,1400,4,Regular Unleaded,Manual
Chevrolet,Cruze,2LT 4dr Sedan (1.4L 4cyl Turbo 6M),2014,Midsize Cars,1400,4,Regular Unleaded,Manual
Chevrolet,Cruze,2LT 4dr Sedan (1.4L 4cyl Turbo 6A),2014,Midsize Cars,1400,4,Regular Unleaded,Automatic
Chevrolet,Cruze,Eco 4dr Sedan (1.4L 4cyl Turbo 6M),2014,Midsize Cars,1400,4,Regular Unleaded,Manual
Chevrolet,Cruze,LS 4dr Sedan (1.8L 4cyl 6M),2014,Midsize Cars,1800,4,Regular Unleaded,Manual
Chevrolet,Equinox,LT 4dr SUV AWD w/2LT (2.4L 4cyl 6A),2014,Sport Utility Vehicles,2400,4,Regular Unleaded,Automatic
Chevrolet,Equinox,LT 4dr SUV w/2LT (2.4L 4cyl 6A),2014,Sport Utility Vehicles,2400,4,Regular Unleaded,Automatic
Chevrolet,Equinox,LS 4dr SUV (2.4L 4cyl 6A),2014,Sport Utility Vehicles,2400,4,Regular Unleaded,Automatic
Chevrolet,Equinox,LS 4dr SUV AWD (2.4L 4cyl 6A),2014,Sport Utility Vehicles,2400,4,Regular Unleaded,Automatic
Chevrolet,Equinox,LTZ 4dr SUV (2.4L 4cyl 6A),2014,Sport Utility Vehicles,2400,4,Regular Unleaded,Automatic
Chevrolet,Equinox,LTZ 4dr SUV AWD (2.4L 4cyl 6A),2014,Sport Utility Vehicles,2400,4,Regular Unleaded,Automatic
Chevrolet,Equinox,LT 4dr SUV AWD w/1LT (2.4L 4cyl 6A),2014,Sport Utility Vehicles,2400,4,Regular Unleaded,Automatic
Chevrolet,Equinox,LT 4dr SUV w/1LT (2.4L 4cyl 6A),2014,Sport Utility Vehicles,2400,4,Regular Unleaded,Automatic
Chevrolet,Express,LS 3500 3dr Ext Van (6.6L 8cyl Turbodiesel 6A),2014,Passenger Vans,6600,8,Diesel,Automatic
Chevrolet,Express,LS 3500 3dr Ext Van (4.8L 8cyl 6A),2014,Passenger Vans,4800,8,Flex-Fuel (Unleaded/E85),Automatic
Chevrolet,Express,LS 3500 3dr Van (6.6L 8cyl Turbodiesel 6A),2014,Passenger Vans,6600,8,Diesel,Automatic
Chevrolet,Express,LS 1500 3dr Van AWD (5.3L 8cyl 4A),2014,Passenger Vans,5300,8,Flex-Fuel (Unleaded/E85),Automatic
Chevrolet,Express,LS 2500 3dr Van (4.8L 8cyl 6A),2014,Passenger Vans,4800,8,Flex-Fuel (Unleaded/E85),Automatic
Chevrolet,Express,LS 3500 3dr Van (4.8L 8cyl 6A),2014,Passenger Vans,4800,8,Flex-Fuel (Unleaded/E85),Automatic
Chevrolet,Express,LS 1500 3dr Van (5.3L 8cyl 4A),2014,Passenger Vans,5300,8,Flex-Fuel (Unleaded/E85),Automatic
Chevrolet,Impala,LTZ 4dr Sedan w/2LZ (3.6L 6cyl 6A),2014,Large Cars,3600,6,Flex-Fuel (Unleaded/E85),Automatic
Chevrolet,Impala,LTZ 4dr Sedan w/1LZ (2.5L 4cyl 6A),2014,Large Cars,2500,4,Regular Unleaded,Automatic
Chevrolet,Impala,LT 4dr Sedan w/1LT (2.5L 4cyl 6A),2014,Large Cars,2500,4,Regular Unleaded,Automatic
Chevrolet,Impala,LS 4dr Sedan (2.5L 4cyl 6A),2014,Large Cars,2500,4,Regular Unleaded,Automatic
Chevrolet,Impala,LT 4dr Sedan w/2LT (3.6L 6cyl 6A),2014,Large Cars,3600,6,Flex-Fuel (Unleaded/E85),Automatic
Chevrolet,Malibu,LT 4dr Sedan w/1LT (2.5L 4cyl 6A),2014,Midsize Cars,2500,4,Regular Unleaded,Automatic
Chevrolet,Malibu,LTZ 4dr Sedan w/1LZ (2.5L 4cyl 6A),2014,Midsize Cars,2500,4,Regular Unleaded,Automatic
Chevrolet,Malibu,LS 4dr Sedan (2.5L 4cyl 6A),2014,Midsize Cars,2500,4,Regular Unleaded,Automatic
Chevrolet,Malibu,Eco 4dr Sedan (2.4L 4cyl gas/electric hybrid 6A),2014,Midsize Cars,2400,4,Regular Unleaded,Automatic
Chevrolet,Malibu,LT 4dr Sedan w/2LT (2.5L 4cyl 6A),2014,Midsize Cars,2500,4,Regular Unleaded,Automatic
Chevrolet,Malibu,LT 4dr Sedan w/3LT (2.0L 4cyl Turbo 6A),2014,Midsize Cars,2000,4,Premium Unleaded (Recommended),Automatic
Chevrolet,Malibu,LTZ 4dr Sedan w/2LZ (2.0L 4cyl Turbo 6A),2014,Midsize Cars,2000,4,Premium Unleaded (Recommended),Automatic
Chevrolet,Silverado 1500,Work Truck 2dr Regular Cab LB w/2WT (4.3L 6cyl 6A),2014,Standard Pickup Trucks,4300,6,Flex-Fuel (Unleaded/E85),Automatic
Chevrolet,Silverado 1500,LT 2dr Regular Cab SB (4.3L 6cyl 6A),2014,Standard Pickup Trucks,4300,6,Flex-Fuel (Unleaded/E85),Automatic
Chevrolet,Silverado 1500,Work Truck 4dr Crew Cab 4WD 5.8 ft. SB w/1WT (4.3L 6cyl 6A),2014,Standard Pickup Trucks,4300,6,Flex-Fuel (Unleaded/E85),Automatic
Chevrolet,Silverado 1500,Work Truck 2dr Regular Cab SB w/2WT (4.3L 6cyl 6A),2014,Standard Pickup Trucks,4300,6,Flex-Fuel (Unleaded/E85),Automatic
Chevrolet,Silverado 1500,High Country 4dr Crew Cab 6.5 ft. SB (5.3L 8cyl 6A),2014,Standard Pickup Trucks,5300,8,Flex-Fuel (Unleaded/E85),Automatic
Chevrolet,Silverado 1500,LT 4dr Crew Cab 6.5 ft. SB (4.3L 6cyl 6A),2014,Standard Pickup Trucks,4300,6,Flex-Fuel (Unleaded/E85),Automatic
Chevrolet,Silverado 1500,Z71 LT 2dr Regular Cab SB (4.3L 6cyl 6A),2014,Standard Pickup Trucks,4300,6,Flex-Fuel (Unleaded/E85),Automatic
Chevrolet,Silverado 1500,Work Truck 4dr Double Cab 4WD SB w/2WT (4.3L 6cyl 6A),2014,Standard Pickup Trucks,4300,6,Flex-Fuel (Unleaded/E85),Automatic
Chevrolet,Silverado 1500,Work Truck 2dr Regular Cab SB w/1WT (4.3L 6cyl 6A),2014,Standard Pickup Trucks,4300,6,Flex-Fuel (Unleaded/E85),Automatic
Chevrolet,Silverado 1500,Z71 LTZ 4dr Crew Cab 4WD 6.5 ft. SB (5.3L 8cyl 6A),2014,Standard Pickup Trucks,5300,8,Flex-Fuel (Unleaded/E85),Automatic
Chevrolet,Silverado 1500,Z71 LTZ 4dr Double Cab 4WD SB (5.3L 8cyl 6A),2014,Standard Pickup Trucks,5300,8,Flex-Fuel (Unleaded/E85),Automatic
Chevrolet,Silverado 1500,Work Truck 4dr Crew Cab 5.8 ft. SB w/2WT (4.3L 6cyl 6A),2014,Standard Pickup Trucks,4300,6,Flex-Fuel (Unleaded/E85),Automatic
Chevrolet,Silverado 1500,Work Truck 2dr Regular Cab 4WD SB w/1WT (4.3L 6cyl 6A),2014,Standard Pickup Trucks,4300,6,Flex-Fuel (Unleaded/E85),Automatic
Chevrolet,Silverado 1500,High Country 4dr Crew Cab 4WD 5.8 ft. SB (5.3L 8cyl 6A),2014,Standard Pickup Trucks,5300,8,Flex-Fuel (Unleaded/E85),Automatic
Chevrolet,Silverado 1500,Z71 LTZ 4dr Crew Cab 6.5 ft. SB (5.3L 8cyl 6A),2014,Standard Pickup Trucks,5300,8,Flex-Fuel (Unleaded/E85),Automatic
Chevrolet,Silverado 1500,Work Truck 2dr Regular Cab 4WD LB w/1WT (4.3L 6cyl 6A),2014,Standard Pickup Trucks,4300,6,Flex-Fuel (Unleaded/E85),Automatic
Chevrolet,Silverado 1500,High Country 4dr Crew Cab 4WD 6.5 ft. SB (5.3L 8cyl 6A),2014,Standard Pickup Trucks,5300,8,Flex-Fuel (Unleaded/E85),Automatic
Chevrolet,Silverado 1500,Work Truck 2dr Regular Cab 4WD LB w/2WT (4.3L 6cyl 6A),2014,Standard Pickup Trucks,4300,6,Flex-Fuel (Unleaded/E85),Automatic
Chevrolet,Silverado 1500,LT 4dr Double Cab SB (4.3L 6cyl 6A),2014,Standard Pickup Trucks,4300,6,Flex-Fuel (Unleaded/E85),Automatic
Chevrolet,Silverado 1500,LT 4dr Double Cab 4WD SB (4.3L 6cyl 6A),2014,Standard Pickup Trucks,4300,6,Flex-Fuel (Unleaded/E85),Automatic
Chevrolet,Silverado 1500,Work Truck 4dr Crew Cab 6.5 ft. SB w/2WT (4.3L 6cyl 6A),2014,Standard Pickup Trucks,4300,6,Flex-Fuel (Unleaded/E85),Automatic
Chevrolet,Silverado 1500,Work Truck 2dr Regular Cab LB w/1WT (4.3L 6cyl 6A),2014,Standard Pickup Trucks,4300,6,Flex-Fuel (Unleaded/E85),Automatic
Chevrolet,Silverado 1500,LTZ 4dr Crew Cab 4WD 6.5 ft. SB (5.3L 8cyl 6A),2014,Standard Pickup Trucks,5300,8,Flex-Fuel (Unleaded/E85),Automatic
Chevrolet,Silverado 1500,High Country 4dr Crew Cab 5.8 ft. SB (5.3L 8cyl 6A),2014,Standard Pickup Trucks,5300,8,Flex-Fuel (Unleaded/E85),Automatic
Chevrolet,Silverado 1500,Z71 LT 2dr Regular Cab 4WD LB (4.3L 6cyl 6A),2014,Standard Pickup Trucks,4300,6,Flex-Fuel (Unleaded/E85),Automatic
Chevrolet,Silverado 1500,Z71 LT 4dr Crew Cab 5.8 ft. SB (4.3L 6cyl 6A),2014,Standard Pickup Trucks,4300,6,Flex-Fuel (Unleaded/E85),Automatic
Chevrolet,Silverado 1500,Z71 LT 4dr Crew Cab 4WD 5.8 ft. SB (4.3L 6cyl 6A),2014,Standard Pickup Trucks,4300,6,Flex-Fuel (Unleaded/E85),Automatic
Chevrolet,Silverado 1500,LTZ 4dr Crew Cab 5.8 ft. SB (5.3L 8cyl 6A),2014,Standard Pickup Trucks,5300,8,Flex-Fuel (Unleaded/E85),Automatic
Chevrolet,Silverado 1500,LT 4dr Crew Cab 4WD 5.8 ft. SB (4.3L 6cyl 6A),2014,Standard Pickup Trucks,4300,6,Flex-Fuel (Unleaded/E85),Automatic
Chevrolet,Silverado 1500,Work Truck 4dr Double Cab SB w/1WT (4.3L 6cyl 6A),2014,Standard Pickup Trucks,4300,6,Flex-Fuel (Unleaded/E85),Automatic
Chevrolet,Silverado 1500,LT 2dr Regular Cab 4WD LB (4.3L 6cyl 6A),2014,Standard Pickup Trucks,4300,6,Flex-Fuel (Unleaded/E85),Automatic
Chevrolet,Silverado 1500,Work Truck 4dr Crew Cab 4WD 5.8 ft. SB w/2WT (4.3L 6cyl 6A),2014,Standard Pickup Trucks,4300,6,Flex-Fuel (Unleaded/E85),Automatic
Chevrolet,Silverado 1500,LTZ 4dr Crew Cab 6.5 ft. SB (5.3L 8cyl 6A),2014,Standard Pickup Trucks,5300,8,Flex-Fuel (Unleaded/E85),Automatic
Chevrolet,Silverado 1500,Z71 LT 4dr Double Cab SB (4.3L 6cyl 6A),2014,Standard Pickup Trucks,4300,6,Flex-Fuel (Unleaded/E85),Automatic
Chevrolet,Silverado 1500,LTZ 4dr Double Cab 4WD SB (5.3L 8cyl 6A),2014,Standard Pickup Trucks,5300,8,Flex-Fuel (Unleaded/E85),Automatic
Chevrolet,Silverado 1500,LTZ 4dr Double Cab SB (5.3L 8cyl 6A),2014,Standard Pickup Trucks,5300,8,Flex-Fuel (Unleaded/E85),Automatic
Chevrolet,Silverado 1500,Z71 LT 2dr Regular Cab 4WD SB (4.3L 6cyl 6A),2014,Standard Pickup Trucks,4300,6,Flex-Fuel (Unleaded/E85),Automatic
Chevrolet,Silverado 1500,Z71 LTZ 4dr Double Cab SB (5.3L 8cyl 6A),2014,Standard Pickup Trucks,5300,8,Flex-Fuel (Unleaded/E85),Automatic
Chevrolet,Silverado 1500,LTZ 4dr Crew Cab 4WD 5.8 ft. SB (5.3L 8cyl 6A),2014,Standard Pickup Trucks,5300,8,Flex-Fuel (Unleaded/E85),Automatic
Chevrolet,Silverado 1500,Z71 LT 2dr Regular Cab LB (4.3L 6cyl 6A),2014,Standard Pickup Trucks,4300,6,Flex-Fuel (Unleaded/E85),Automatic
Chevrolet,Silverado 1500,Work Truck 4dr Crew Cab 5.8 ft. SB w/1WT (4.3L 6cyl 6A),2014,Standard Pickup Trucks,4300,6,Flex-Fuel (Unleaded/E85),Automatic
Chevrolet,Silverado 1500,Work Truck 4dr Double Cab SB w/2WT (4.3L 6cyl 6A),2014,Standard Pickup Trucks,4300,6,Flex-Fuel (Unleaded/E85),Automatic
Chevrolet,Silverado 1500,Work Truck 2dr Regular Cab 4WD SB w/2WT (4.3L 6cyl 6A),2014,Standard Pickup Trucks,4300,6,Flex-Fuel (Unleaded/E85),Automatic
Chevrolet,Silverado 1500,Z71 LT 4dr Crew Cab 4WD 6.5 ft. SB (4.3L 6cyl 6A),2014,Standard Pickup Trucks,4300,6,Flex-Fuel (Unleaded/E85),Automatic
Chevrolet,Silverado 1500,Work Truck 4dr Double Cab 4WD SB w/1WT (4.3L 6cyl 6A),2014,Standard Pickup Trucks,4300,6,Flex-Fuel (Unleaded/E85),Automatic
